ParkName,ParkCode,LocationID,PeriodID,CommonName,ScientificName,CoverClass,MidRange
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_302,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_264,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_141,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_23,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_329,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_451,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_342,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_380,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_258,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_273,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_40,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_413,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_283,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_238,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_259,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_297,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_395,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_191,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_41,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_141,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_201,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_285,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_371,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_384,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_298,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_469,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_303,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_341,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_290,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_354,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_248,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_341,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_395,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,4,75
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_297,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_192,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_329,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_518,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_53,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_572,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_494,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_743,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_516,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_707,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_51,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_706,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_738,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_717,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_60,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_69,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_663,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_74,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_613,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_739,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_61,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_530,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_471,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_641,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_583,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_754,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_493,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_673,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_52,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_85,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,4,75
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_546,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_682,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_635,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_625,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_634,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_493,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_470,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_85,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_474,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_92,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_746,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_622,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_753,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_542,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_675,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_84,CUVAInvPla2016May18,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_581,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_642,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_623,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_644,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_151,CUVAInvPla2016May18,Japanese hop,Humulus japonicus,4,75
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_269,CUVAInvPla2016May18,Japanese hop,Humulus japonicus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_229,CUVAInvPla2016May18,Japanese hop,Humulus japonicus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_323,CUVAInvPla2016May18,Japanese hop,Humulus japonicus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_16,CUVAInvPla2016May18,Japanese hop,Humulus japonicus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_304,CUVAInvPla2016May18,Japanese hop,Humulus japonicus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_49,CUVAInvPla2016May18,Japanese hop,Humulus japonicus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_72,CUVAInvPla2016May18,Japanese hop,Humulus japonicus,4,75
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_393,CUVAInvPla2016May18,common St. Johnswort,Hypericum perforatum,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_258,CUVAInvPla2016May18,common St. Johnswort,Hypericum perforatum,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_370,CUVAInvPla2016May18,common St. Johnswort,Hypericum perforatum,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_283,CUVAInvPla2016May18,common St. Johnswort,Hypericum perforatum,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_150,CUVAInvPla2016May18,common St. Johnswort,Hypericum perforatum,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_302,CUVAInvPla2016May18,common St. Johnswort,Hypericum perforatum,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_229,CUVAInvPla2016May18,common St. Johnswort,Hypericum perforatum,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_384,CUVAInvPla2016May18,common St. Johnswort,Hypericum perforatum,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_303,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_239,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_353,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_268,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_38,CUVAInvPla2016May18,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_452,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_354,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_4,CUVAInvPla2016May18,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_378,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_24,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_269,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_399,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_101,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_203,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_211,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_285,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_252,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_139,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_37,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_219,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_253,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_270,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_304,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_177,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_322,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_2,CUVAInvPla2016May18,paleyellow iris,Iris pseudacorus,4,75
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_370,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_456,CUVAInvPla2016May18,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_799,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_661,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_800,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_533,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_8,CUVAInvPla2016May18,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_682,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_640,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_662,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_541,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_808,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_521,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_629,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_691,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_822,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_628,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_86,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_775,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_7,CUVAInvPla2016May18,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_650,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_764,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_49,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_790,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_616,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_789,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_649,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_616,CUVAInvPla2016May18,paleyellow iris,Iris pseudacorus,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_734,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_85,CUVAInvPla2007Jun01,paleyellow iris,Iris pseudacorus,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_302,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_1,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_304,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_15,CUVAInvPla2016May18,European privet,Ligustrum vulgare,5,300
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_301,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_101,CUVAInvPla2016May18,European privet,Ligustrum vulgare,6,750
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_165,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_100,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_141,CUVAInvPla2016May18,European privet,Ligustrum vulgare,4,75
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_28,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_405,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_29,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_309,CUVAInvPla2016May18,European privet,Ligustrum vulgare,5,300
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_163,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_40,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_103,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_400,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_284,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_422,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_415,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_305,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_294,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_468,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_142,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_16,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_300,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_421,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_163,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_407,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_149,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_415,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_31,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_461,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_146,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_466,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_267,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_47,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_301,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_469,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_463,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_405,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_101,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_286,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_463,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30
Cuyahoga Valley National Park,CUVA,CUVA_InvPla_154,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5
