LocationID,Lon_DD,Lat_DD
CUVA_InvPla_572,-81.535444,41.240905
CUVA_InvPla_573,-81.532079,41.23842
CUVA_InvPla_574,-81.529037,41.235934
CUVA_InvPla_575,-81.524781,41.232684
CUVA_InvPla_576,-81.521388,41.230794
CUVA_InvPla_577,-81.518325,41.228215
CUVA_InvPla_578,-81.515041,41.225578
CUVA_InvPla_579,-81.511986,41.223077
CUVA_InvPla_580,-81.508086,41.220792
CUVA_InvPla_581,-81.505008,41.217556
CUVA_InvPla_582,-81.502818,41.215533
CUVA_InvPla_583,-81.538783,41.238238
CUVA_InvPla_584,-81.535206,41.236147
CUVA_InvPla_585,-81.531673,41.23352
CUVA_InvPla_586,-81.529346,41.231758
CUVA_InvPla_587,-81.525186,41.227233
CUVA_InvPla_588,-81.521741,41.225533
CUVA_InvPla_589,-81.518368,41.223102
CUVA_InvPla_590,-81.514973,41.22062
CUVA_InvPla_591,-81.511688,41.218018
CUVA_InvPla_592,-81.508458,41.215359
CUVA_InvPla_593,-81.505383,41.213308
CUVA_InvPla_594,-81.542144,41.236518
CUVA_InvPla_595,-81.527454,41.225496
CUVA_InvPla_596,-81.52455,41.223251
CUVA_InvPla_597,-81.521679,41.220542
CUVA_InvPla_598,-81.518448,41.217947
CUVA_InvPla_599,-81.514933,41.215474
CUVA_InvPla_600,-81.51154,41.212941
CUVA_InvPla_601,-81.508149,41.210408
CUVA_InvPla_602,-81.506047,41.20792
CUVA_InvPla_603,-81.547009,41.232823
CUVA_InvPla_604,-81.540295,41.23014
CUVA_InvPla_605,-81.538495,41.228029
